,Drug ID,Target ID,Label
18476,DB11278,Q16881,-1
18477,DB01102,P54750,-1
18478,DB01098,P08183,-1
18479,DB00724,Q9UDX3,-1
18480,DB01148,Q99571,-1
18481,DB00035,Q59192,-1
18482,DB09238,Q52WX2,-1
18483,DB14500,P43003,-1
18484,DB11155,Q8WUI4,-1
18485,DB00834,P57078,-1
18486,DB00987,P43155,-1
18487,DB00451,Q02156,-1
18488,DB00758,P23280,-1
18489,DB09477,Q92731,-1
18490,DB01099,P22557,-1
18491,DB00928,P11177,-1
18492,DB00905,Q7Z4J2,-1
18493,DB00438,P00491,-1
18494,DB06147,P0AC13,-1
18495,DB11963,P35908,-1
18496,DB00174,Q02156,-1
18497,DB00229,Q6ZN16,-1
18498,DB00420,O95670,-1
18499,DB04794,Q16816,-1
18500,DB06712,P51788,-1
18501,DB13520,P0AES4,-1
18502,DB00607,O43525,-1
18503,DB01016,P28222,-1
18504,DB01597,P31645,-1
18505,DB00494,Q92918,-1
18506,DB01171,Q13188,-1
18507,DB00777,P0A7S3,-1
18508,DB01394,Q9I194,-1
18509,DB00174,P29972,-1
18510,DB02701,P05412,-1
18511,DB03615,Q9HD40,-1
18512,DB00331,Q9UJT0,-1
18513,DB00514,P23975,-1
18514,DB00357,P98155,-1
18515,DB01228,Q9UDX3,-1
18516,DB03754,Q8N1C3,-1
18517,DB14544,Q8WXA8,-1
18518,DB01176,P33121,-1
18519,DB05013,Q8NG66,-1
18520,DB00255,P48736,-1
18521,DB01336,P12314,-1
18522,DB00868,Q08426,-1
18523,DB06155,P41595,-1
18524,DB09059,P9WIE5,-1
18525,DB15822,P47898,-1
18526,DB00653,O95470,-1
18527,DB12095,P07101,-1
18528,DB01608,Q9UI09,-1
18529,DB00802,P09788,-1
18530,DB00120,P31995,-1
18531,DB06204,Q13574,-1
18532,DB11978,O60706,-1
18533,DB00748,P19823,-1
18534,DB00611,P05067,-1
18535,DB00831,P16473,-1
18536,DB00715,Q9Y4I5,-1
18537,DB00576,P20618,-1
18538,DB02659,P02655,-1
18539,DB00649,P0ADY7,-1
18540,DB00261,Q13639,-1
18541,DB00385,P02775,-1
18542,DB01102,Q92206,-1
18543,DB01030,P31939,-1
18544,DB00914,O14965,-1
18545,DB00687,O75330,-1
18546,DB09092,P33151,-1
18547,DB09510,P17936,-1
18548,DB01579,P10275,-1
18549,DB00800,P49327,-1
18550,DB00635,Q9NYQ3,-1
18551,DB00207,Q8N4C8,-1
18552,DB08933,Q9Y2H9,-1
18553,DB01119,P31749,-1
18554,DB15233,P30825,-1
18555,DB01170,Q92947,-1
18556,DB11496,Q96GA7,-1
18557,DB04908,P53355,-1
18558,DB06700,P43003,-1
18559,DB11596,Q9NZK7,-1
18560,DB06716,Q9Y616,-1
18561,DB00400,P00451,-1
18562,DB11560,P15559,-1
18563,DB11575,P47944,-1
18564,DB00233,Q9HD40,-1
18565,DB00400,P20674,-1
18566,DB09080,P19113,-1
18567,DB00327,P22637,-1
18568,DB09080,P06702,-1
18569,DB13967,Q7Z460,-1
18570,DB01400,O15379,-1
18571,DB06204,Q9GZT4,-1
18572,DB01319,P33121,-1
18573,DB01559,Q9UEW3,-1
18574,DB11760,P56537,-1
18575,DB11753,Q01362,-1
18576,DB08906,P38606,-1
18577,DB00494,P68104,-1
18578,DB11560,P02787,-1
18579,DB11921,Q7L0J3,-1
18580,DB00579,P34998,-1
18581,DB00439,P06493,-1
18582,DB06825,P55789,-1
18583,DB00753,Q9Y5K8,-1
18584,DB00219,P04275,-1
18585,DB09332,Q14520,-1
18586,DB01186,Q9L888,-1
18587,DB00441,P72524,-1
18588,DB00139,P41238,-1
18589,DB15328,P0A8V2,-1
18590,DB00755,P08620,-1
18591,DB04918,P08100,-1
18592,DB00355,Q13224,-1
18593,DB00153,P22413,-1
18594,DB09123,P9WIP7,-1
18595,DB01158,Q13547,-1
18596,DB00615,P19835,-1
18597,DB00424,Q9BYZ2,-1
18598,DB00735,Q47PU3,-1
18599,DB01212,P49721,-1
18600,DB00302,P31994,-1
18601,DB06825,Q99707,-1
18602,DB04938,P34896,-1
18603,DB08828,Q9BYT3,-1
18604,DB04209,P22676,-1
18605,DB02300,Q9P286,-1
18606,DB00135,Q8NHE4,-1
18607,DB00593,P27816,-1
18608,DB00135,P52209,-1
18609,DB01320,Q15067,-1
18610,DB00328,Q96SW2,-1
18611,DB15091,P11274,-1
18612,DB00411,O95831,-1
18613,DB06786,P12823,-1
18614,DB01783,Q9UKU7,-1
18615,DB00426,Q03154,-1
18616,DB00050,Q9ULA0,-1
18617,DB00668,Q15759,-1
18618,DB00864,Q9BTZ2,-1
18619,DB00770,Q9UKG9,-1
18620,DB01220,P05327,-1
18621,DB01002,P13843,-1
18622,DB11574,P0AD63,-1
18623,DB01028,P0A0N5,-1
18624,DB00306,P11362,-1
18625,DB00624,Q13258,-1
18626,DB11967,P49411,-1
18627,DB01097,Q0VD83,-1
18628,DB00478,P22557,-1
18629,DB00234,P0DP23,-1
18630,DB11660,P10613,-1
18631,DB12267,P11217,-1
18632,DB14185,Q96NR8,-1
18633,DB00343,P55055,-1
18634,DB00435,Q14534,-1
18635,DB01078,P15502,-1
18636,DB01168,Q32MK0,-1
18637,DB00235,P48664,-1
18638,DB11986,O00141,-1
18639,DB03088,P28482,-1
18640,DB00715,P05166,-1
18641,DB06218,P0AD65,-1
18642,DB05154,Q15904,-1
18643,DB00238,Q96A70,-1
18644,DB01067,P30872,-1
18645,DB08950,P42330,-1
18646,DB00810,Q02127,-1
18647,DB01159,P30044,-1
18648,DB00831,P02649,-1
18649,DB01145,Q9UJT1,-1
18650,DB00696,Q9NQ25,-1
18651,DB01090,P51857,-1
18652,DB00325,P49069,-1
18653,DB00701,P41407,-1
18654,DB09047,Q16720,-1
18655,DB00328,P45983,-1
18656,DB08804,P07358,-1
18657,DB11986,P18251,-1
18658,DB01166,Q16850,-1
18659,DB00897,P9WJY5,-1
18660,DB00670,P37747,-1
18661,DB01210,Q86XP1,-1
18662,DB00178,Q9ULY5,-1
18663,DB00374,P01889,-1
18664,DB00611,Q03736,-1
18665,DB00426,Q9H2H9,-1
18666,DB09102,O60488,-1
18667,DB11703,P14784,-1
18668,DB05630,P00966,-1
18669,DB00794,P9WNL7,-1
18670,DB01280,P11229,-1
18671,DB01204,Q16798,-1
18672,DB01219,P23469,-1
18673,DB09242,O75911,-1
18674,DB00355,P23219,-1
18675,DB00213,P77967,-1
18676,DB12130,Q93050,-1
18677,DB00869,Q05318,-1
18678,DB08964,Q15274,-1
18679,DB01336,P42684,-1
18680,DB01203,P9WIQ3,-1
18681,DB09073,P23975,-1
18682,DB00204,P49189,-1
18683,DB01632,Q8NER1,-1
18684,DB00641,P31644,-1
18685,DB00929,Q13936,-1
18686,DB06699,P0A7S9,-1
18687,DB01351,Q9UJU2,-1
18688,DB03754,Q969I3,-1
18689,DB01047,Q8NI60,-1
18690,DB01214,Q96S86,-1
18691,DB01160,Q2M2I8,-1
18692,DB01120,Q13126,-1
18693,DB01171,P08559,-1
18694,DB00132,Q92947,-1
18695,DB13520,P63244,-1
18696,DB01406,Q00536,-1
18697,DB08930,Q9H8P0,-1
18698,DB01043,O43181,-1
18699,DB00203,P16591,-1
18700,DB01007,O14791,-1
18701,DB00555,P35968,-1
18702,DB01170,P80365,-1
18703,DB06626,P98194,-1
18704,DB00153,P39662,-1
18705,DB12466,Q9BYT3,-1
18706,DB09342,Q9BW92,-1
18707,DB00210,P23381,-1
18708,DB13997,P00533,-1
18709,DB01438,P43403,-1
18710,DB00385,P03886,-1
18711,DB09059,Q14432,-1
18712,DB14539,P15559,-1
18713,DB01107,O60218,-1
18714,DB00890,P08246,-1
18715,DB00955,P19652,-1
18716,DB00745,Q9UKI8,-1
18717,DB01336,P62344,-1
18718,DB06626,P20138,-1
18719,DB13720,P04839,-1
18720,DB01182,Q9UPY5,-1
18721,DB11986,Q9UNX9,-1
18722,DB01083,P35520,-1
18723,DB00872,P27824,-1
18724,DB06698,P46059,-1
18725,DB00508,P40933,-1
18726,DB11274,O00408,-1
18727,DB06145,P12676,-1
18728,DB14498,Q16798,-1
18729,DB06771,P07357,-1
18730,DB00184,P24093,-1
18731,DB13952,Q13332,-1
18732,DB08828,Q04759,-1
18733,DB00993,Q30154,-1
18734,DB01054,P60174,-1
18735,DB01001,P54764,-1
18736,DB09034,P00918,-1
18737,DB03754,Q15125,-1
18738,DB00377,Q8TAE7,-1
18739,DB00251,Q9H4B7,-1
18740,DB01172,P16109,-1
18741,DB00520,P9WI81,-1
18742,DB00868,P12823,-1
18743,DB08883,P00519,-1
18744,DB09130,P56937,-1
18745,DB00584,P08667,-1
18746,DB01025,Q04760,-1
18747,DB01198,P22460,-1
18748,DB00821,P51812,-1
18749,DB01053,Q15125,-1
18750,DB00476,P46439,-1
18751,DB00945,P06746,-1
18752,DB00711,O43353,-1
18753,DB08890,P51956,-1
18754,DB12455,P00742,-1
18755,DB01120,P42336,-1
18756,DB08873,P09486,-1
18757,DB00819,P05771,-1
18758,DB00417,Q6P3R8,-1
18759,DB01332,Q96BR1,-1
18760,DB01406,P27815,-1
18761,DB00966,P22676,-1
18762,DB00192,P22513,-1
18763,DB13345,P07741,-1
18764,DB06663,P60174,-1
18765,DB00331,Q14624,-1
18766,DB01119,Q9Y234,-1
18767,DB01114,P18314,-1
18768,DB00475,Q99677,-1
18769,DB04173,P14555,-1
18770,DB11703,P02788,-1
18771,DB04876,Q9UJM8,-1
18772,DB00389,P56122,-1
18773,DB12267,P11473,-1
18774,DB00836,P0C0X2,-1
18775,DB00482,P02144,-1
18776,DB01048,P04637,-1
18777,DB06788,Q44532,-1
18778,DB15822,P36897,-1
18779,DB01217,P01023,-1
18780,DB00828,P00797,-1
18781,DB11699,P0C002,-1
18782,DB00807,P48544,-1
18783,DB00635,P16219,-1
18784,DB09143,Q9UNX9,-1
18785,DB00264,Q8IUZ5,-1
18786,DB01698,P15428,-1
18787,DB00996,Q13698,-1
18788,DB06155,P34995,-1
18789,DB00847,P21802,-1
18790,DB00970,P22626,-1
18791,DB09183,Q00653,-1
18792,DB04931,Q8NG66,-1
18793,DB00237,P80404,-1
18794,DB00159,P34981,-1
18795,DB01209,P42345,-1
18796,DB01086,O76082,-1
18797,DB04876,P98155,-1
18798,DB00448,P18510,-1
18799,DB00264,P60842,-1
18800,DB12301,Q07864,-1
18801,DB03614,Q07955,-1
18802,DB00842,Q6ZQY3,-1
18803,DB00400,P08620,-1
18804,DB00828,O95838,-1
18805,DB00914,P51575,-1
18806,DB00977,P07766,-1
18807,DB12141,P27449,-1
18808,DB00435,P17544,-1
18809,DB00485,P29803,-1
18810,DB00119,Q02643,-1
18811,DB13872,P23280,-1
18812,DB03255,P10768,-1
18813,DB00649,O60391,-1
18814,DB12001,P10276,-1
18815,DB00502,P33402,-1
18816,DB01392,Q13698,-1
18817,DB01124,Q9UQD0,-1
18818,DB01162,Q99720,-1
18819,DB00180,Q9Y2Z4,-1
18820,DB00420,Q05397,-1
18821,DB00562,P51575,-1
18822,DB00636,Q06AK7,-1
18823,DB00624,P03951,-1
18824,DB14518,P09488,-1
18825,DB01205,P17931,-1
18826,DB00519,P01308,-1
18827,DB09343,P08185,-1
18828,DB00861,O14841,-1
18829,DB05260,P32297,-1
18830,DB04465,O60218,-1
18831,DB06712,P41439,-1
18832,DB12466,P05546,-1
18833,DB00636,Q09428,-1
18834,DB00380,Q08426,-1
18835,DB15494,Q9UJ90,-1
18836,DB00350,P05093,-1
18837,DB01013,Q07954,-1
18838,DB00618,O00398,-1
18839,DB00486,P35499,-1
18840,DB01029,P37063,-1
18841,DB01217,Q16775,-1
18842,DB00115,O14521,-1
18843,DB06819,P72524,-1
18844,DB00196,P24228,-1
18845,DB00377,Q8TCT9,-1
18846,DB00584,Q14749,-1
18847,DB01226,Q15046,-1
18848,DB01169,Q8NI60,-1
18849,DB00476,Q14432,-1
18850,DB06614,P59796,-1
18851,DB00968,P37063,-1
18852,DB11254,Q86UE8,-1
18853,DB14489,P29323,-1
18854,DB06751,P44469,-1
18855,DB01204,P98164,-1
18856,DB06292,P33032,-1
18857,DB06637,P39662,-1
18858,DB00572,P63462,-1
18859,DB00774,P41235,-1
18860,DB00384,P35556,-1
18861,DB11348,P36275,-1
18862,DB00937,Q9ULY5,-1
18863,DB04843,P23921,-1
18864,DB00215,P09619,-1
18865,DB00559,P0A7R5,-1
18866,DB14006,Q93083,-1
18867,DB00623,Q9H1R3,-1
18868,DB00455,Q9BQI3,-1
18869,DB00982,P04196,-1
18870,DB01367,P02768,-1
18871,DB01436,P0A9Z7,-1
18872,DB00382,P11388,-1
18873,DB00429,P22888,-1
18874,DB01086,P20831,-1
18875,DB00355,Q9NVS9,-1
18876,DB06775,P04629,-1
18877,DB09099,P02746,-1
18878,DB06413,P49759,-1
18879,DB00585,Q9R381,-1
18880,DB01274,O95470,-1
18881,DB00776,O43678,-1
18882,DB14002,P47900,-1
18883,DB09099,P09250,-1
18884,DB06626,O94768,-1
18885,DB11691,Q8IU85,-1
18886,DB12532,P32927,-1
18887,DB05013,Q9Y2D0,-1
18888,DB04348,Q96LZ3,-1
18889,DB00471,P12104,-1
18890,DB15444,O95264,-1
18891,DB00180,Q8WYK2,-1
18892,DB00121,P23297,-1
18893,DB00180,P09038,-1
18894,DB00541,P19823,-1
18895,DB00434,P30556,-1
18896,DB00648,Q9Y275,-1
18897,DB01053,P46059,-1
18898,DB00849,P17181,-1
18899,DB00459,P28222,-1
18900,DB00777,P16220,-1
18901,DB09517,P13551,-1
18902,DB00659,Q06203,-1
18903,DB04946,P00709,-1
18904,DB08931,Q9Y6R4,-1
18905,DB03904,P48723,-1
18906,DB01153,Q7L0J3,-1
18907,DB01435,P56282,-1
18908,DB01167,P09429,-1
18909,DB08883,Q15185,-1
18910,DB11732,P01584,-1
18911,DB14881,P17568,-1
18912,DB06594,P62312,-1
18913,DB00451,Q86YB8,-1
18914,DB06288,P02792,-1
18915,DB06292,P06747,-1
18916,DB01238,P37840,-1
18917,DB06196,P53350,-1
18918,DB01067,P04936,-1
18919,DB00637,P15260,-1
18920,DB11560,Q7RTV2,-1
18921,DB00332,P35237,-1
18922,DB00134,P00414,-1
18923,DB01062,P63027,-1
18924,DB01744,O14732,-1
18925,DB05039,P21453,-1
18926,DB00892,P0A7W7,-1
18927,DB04115,P08700,-1
18928,DB08933,P48736,-1
18929,DB08964,O15111,-1
18930,DB04348,P10826,-1
18931,DB00178,P49286,-1
18932,DB00411,P06747,-1
18933,DB00365,Q9BXI2,-1
18934,DB00381,Q9Y275,-1
18935,DB00605,P51649,-1
18936,DB01210,P49190,-1
18937,DB01018,Q9HA77,-1
18938,DB06267,Q13393,-1
18939,DB04564,P11836,-1
18940,DB04920,P41145,-1
18941,DB09031,P17252,-1
18942,DB15444,Q9UBN1,-1
18943,DB00625,P43004,-1
18944,DB01184,O14965,-1
18945,DB00256,P15924,-1
18946,DB00159,Q14123,-1
18947,DB00599,P02647,-1
18948,DB01001,P00722,-1
18949,DB00146,Q99437,-1
18950,DB00436,P02918,-1
18951,DB00284,P20594,-1
18952,DB00807,P08909,-1
18953,DB12466,P48039,-1
18954,DB08816,O43175,-1
18955,DB01136,P15814,-1
18956,DB01087,P48029,-1
18957,DB06710,Q8IW41,-1
18958,DB09342,P27338,-1
18959,DB03796,P9WJ63,-1
18960,DB00807,P63252,-1
18961,DB00613,P9WN39,-1
18962,DB08865,Q8NHE4,-1
18963,DB00549,P06746,-1
18964,DB01082,Q93083,-1
18965,DB05154,Q86V86,-1
18966,DB01616,Q9UQQ2,-1
18967,DB06800,P09769,-1
18968,DB00470,Q16568,-1
18969,DB00880,P40394,-1
18970,DB04824,P19404,-1
18971,DB00485,Q96RJ0,-1
18972,DB00737,P06747,-1
18973,DB11699,Q8NI22,-1
18974,DB01428,Q04782,-1
18975,DB00966,P17050,-1
18976,DB00833,P51955,-1
18977,DB00398,P03472,-1
18978,DB13074,P35372,-1
18979,DB00875,P29350,-1
18980,DB08828,Q06481,-1
18981,DB11155,O31616,-1
18982,DB09477,P17516,-1
18983,DB01003,Q2M2I8,-1
18984,DB01579,P0AEB2,-1
18985,DB00313,P22513,-1
18986,DB00981,P54756,-1
18987,DB00628,P45059,-1
18988,DB01030,Q12791,-1
18989,DB11217,Q96GD0,-1
18990,DB00372,P10276,-1
18991,DB00472,O95259,-1
18992,DB09076,Q14012,-1
18993,DB01580,Q16620,-1
18994,DB15494,P24462,-1
18995,DB11689,P04733,-1
18996,DB00782,Q9H1R3,-1
18997,DB00448,Q9UJM8,-1
18998,DB01178,Q6WRI0,-1
18999,DB00414,P41743,-1
19000,DB00340,P29074,-1
19001,DB03615,P35527,-1
19002,DB00727,Q9HA77,-1
19003,DB12278,P63261,-1
19004,DB00564,O60359,-1
19005,DB01332,P02818,-1
19006,DB06729,Q9UPZ9,-1
19007,DB01153,Q92206,-1
19008,DB01148,Q13698,-1
19009,DB08873,O75880,-1
19010,DB09130,Q00987,-1
19011,DB08949,Q92206,-1
19012,DB01171,P00811,-1
19013,DB00500,Q9NXB9,-1
19014,DB09242,P05091,-1
19015,DB00420,P08729,-1
19016,DB00770,P24024,-1
19017,DB01054,Q14353,-1
19018,DB00369,Q13002,-1
19019,DB00967,P00167,-1
19020,DB02659,P07225,-1
19021,DB09333,O60285,-1
19022,DB00580,P36543,-1
19023,DB15690,Q8XJ01,-1
19024,DB01129,P07204,-1
19025,DB06817,Q37875,-1
19026,DB01273,P12319,-1
19027,DB01244,P30044,-1
19028,DB00946,P14677,-1
19029,DB06712,P05108,-1
19030,DB01131,P49763,-1
19031,DB09409,Q14833,-1
19032,DB00438,P00720,-1
19033,DB00740,P0AD65,-1
19034,DB00443,P54646,-1
19035,DB00647,P06818,-1
19036,DB14491,Q12851,-1
19037,DB08828,O95954,-1
19038,DB00177,Q99456,-1
19039,DB00661,P01008,-1
19040,DB00645,P07900,-1
19041,DB00977,P06858,-1
19042,DB00395,P04003,-1
19043,DB09225,P0A7R5,-1
19044,DB00299,Q96A05,-1
19045,DB00582,Q9Y6R4,-1
19046,DB00207,P08700,-1
19047,DB00671,Q15758,-1
19048,DB00942,Q99707,-1
19049,DB08828,P07477,-1
19050,DB11591,P16455,-1
19051,DB01396,Q14749,-1
19052,DB01332,Q8NHE4,-1
19053,DB01426,O15530,-1
19054,DB00431,P07358,-1
19055,DB01000,P11216,-1
19056,DB01102,Q8N339,-1
19057,DB00978,Q92952,-1
19058,DB06145,Q93086,-1
19059,DB00543,O14757,-1
19060,DB06714,Q9HAZ1,-1
19061,DB01612,Q9NZQ7,-1
19062,DB00797,P12318,-1
19063,DB08896,P00378,-1
19064,DB01085,Q01234,-1
19065,DB06712,P11532,-1
19066,DB09216,Q9Y234,-1
19067,DB00875,P39748,-1
19068,DB00627,P42680,-1
19069,DB03615,Q00532,-1
19070,DB01611,Q04782,-1
19071,DB14509,P21462,-1
19072,DB00503,P04083,-1
19073,DB00661,Q15238,-1
19074,DB09517,P07814,-1
19075,DB01209,P00450,-1
19076,DB00741,P24557,-1
19077,DB00451,P05113,-1
19078,DB00132,Q9Y6Y9,-1
19079,DB00697,Q9NZK7,-1
19080,DB01367,P49281,-1
19081,DB14491,P02776,-1
19082,DB01113,P52429,-1
19083,DB06151,Q8NEV4,-1
19084,DB00923,P80511,-1
19085,DB01077,P00751,-1
19086,DB00903,Q14626,-1
19087,DB00695,P78356,-1
19088,DB01219,P35968,-1
19089,DB05013,Q13085,-1
19090,DB09095,Q9UI09,-1
19091,DB01744,Q8TET4,-1
19092,DB06267,Q9HBG4,-1
19093,DB09070,Q14524,-1
19094,DB00557,Q96DB2,-1
19095,DB00883,P38489,-1
19096,DB00755,O60895,-1
19097,DB00226,P60842,-1
19098,DB01440,P49763,-1
19099,DB01077,P15382,-1
19100,DB00957,O14958,-1
19101,DB00947,Q9Y271,-1
19102,DB00435,Q969I6,-1
19103,DB01091,O95670,-1
19104,DB00927,P49354,-1
19105,DB00327,F5HC79,-1
19106,DB00758,Q79FX6,-1
19107,DB04930,P54289,-1
19108,DB00006,P41439,-1
19109,DB00875,P55263,-1
19110,DB00916,Q13332,-1
19111,DB11431,P46734,-1
19112,DB01348,P21860,-1
19113,DB14631,P04234,-1
19114,DB00403,P49356,-1
19115,DB13952,P00325,-1
19116,DB11967,P50747,-1
19117,DB00740,P19321,-1
19118,DB01197,P42971,-1
19119,DB04948,Q9UI33,-1
19120,DB14568,P07355,-1
19121,DB00219,P62955,-1
19122,DB00678,P10412,-1
19123,DB06825,P14625,-1
19124,DB06729,P00439,-1
19125,DB03756,P01100,-1
19126,DB08868,P0AES6,-1
19127,DB08809,P18850,-1
19128,DB01583,Q8IU85,-1
19129,DB01046,Q9NZQ7,-1
19130,DB00600,Q12882,-1
19131,DB00191,P05362,-1
19132,DB00350,P51582,-1
19133,DB01245,Q96A70,-1
19134,DB01026,Q8TC12,-1
19135,DB00190,P53805,-1
19136,DB04115,P41146,-1
19137,DB11738,P14868,-1
19138,DB01069,P50618,-1
19139,DB00759,P19878,-1
19140,DB00323,P50870,-1
19141,DB00752,Q8N1G2,-1
19142,DB00427,Q9Y619,-1
19143,DB00242,P59796,-1
19144,DB00503,P23634,-1
19145,DB09237,P10912,-1
19146,DB04865,Q16620,-1
19147,DB06292,P00736,-1
19148,DB00369,Q9H2S1,-1
19149,DB00091,Q9UP52,-1
19150,DB01267,P00709,-1
19151,DB01369,P31415,-1
19152,DB00382,P62166,-1
19153,DB09319,P15260,-1
19154,DB01013,P43003,-1
19155,DB01046,Q93086,-1
19156,DB01227,P47775,-1
19157,DB09510,P09601,-1
19158,DB00637,Q8NHE4,-1
19159,DB00537,Q969G6,-1
19160,DB09481,Q37875,-1
19161,DB00868,P83223,-1
19162,DB05013,P0AFU8,-1
19163,DB00478,P0A0K8,-1
19164,DB00881,P01042,-1
19165,DB01583,P25963,-1
19166,DB00773,P34981,-1
19167,DB01062,P15924,-1
19168,DB01082,Q05586,-1
19169,DB09064,P17342,-1
19170,DB02300,Q06319,-1
19171,DB00257,P35237,-1
19172,DB00575,Q9NQ25,-1
19173,DB09212,Q03431,-1
19174,DB09462,O15217,-1
19175,DB09095,Q9UEW8,-1
19176,DB09070,P36543,-1
19177,DB01024,P15531,-1
19178,DB08809,P16444,-1
19179,DB00263,P61182,-1
19180,DB06614,P45984,-1
19181,DB00846,P39126,-1
19182,DB00910,Q5PXQ6,-1
19183,DB01053,P41143,-1
19184,DB00687,P20932,-1
19185,DB06594,Q9Y271,-1
19186,DB01587,Q9L9D7,-1
19187,DB00377,P78417,-1
19188,DB01145,Q99808,-1
19189,DB00120,P38484,-1
19190,DB01046,P0A6J8,-1
19191,DB06267,P37063,-1
19192,DB00880,Q8NEY4,-1
19193,DB00209,P01008,-1
19194,DB01233,P17342,-1
19195,DB15690,Q86Y39,-1
19196,DB01319,Q03013,-1
19197,DB01028,P16083,-1
19198,DB03128,P03951,-1
19199,DB01437,P80075,-1
19200,DB00552,P06213,-1
19201,DB01077,P02787,-1
19202,DB01016,P20742,-1
19203,DB01150,P30049,-1
19204,DB11157,P13693,-1
19205,DB11641,Q969I6,-1
19206,DB08818,Q96AE4,-1
19207,DB00196,Q9Y271,-1
19208,DB00169,Q9Y257,-1
19209,DB11160,Q60393,-1
19210,DB14498,P00846,-1
19211,DB01197,Q9FDN7,-1
19212,DB01426,P0AFI5,-1
19213,DB01346,P48745,-1
19214,DB00672,P04079,-1
19215,DB08950,Q15493,-1
19216,DB06288,Q96S86,-1
19217,DB04953,P45973,-1
19218,DB00915,P23368,-1
19219,DB11963,P30291,-1
19220,DB09099,P14618,-1
19221,DB09291,P11177,-1
19222,DB09183,P56181,-1
19223,DB01396,P09250,-1
19224,DB13125,P07947,-1
19225,DB11921,P11678,-1
19226,DB00700,Q8TAE7,-1
19227,DB04817,P42345,-1
19228,DB00414,P50579,-1
19229,DB08897,P28566,-1
19230,DB00724,P29475,-1
19231,DB00285,P02790,-1
19232,DB00150,P51693,-1
19233,DB01394,K9N7C7,-1
19234,DB01216,Q86UE8,-1
19235,DB01074,Q9H2M3,-1
19236,DB01003,P9WNG3,-1
19237,DB00757,Q9Y5Y9,-1
19238,DB00765,P17752,-1
19239,DB01263,O95342,-1
19240,DB00529,P13423,-1
19241,DB01297,Q15080,-1
19242,DB01418,P0A7E1,-1
19243,DB00295,Q24940,-1
19244,DB00187,P08913,-1
19245,DB01263,P52429,-1
19246,DB00555,P06744,-1
19247,DB00623,Q16558,-1
19248,DB15822,P78508,-1
19249,DB01156,P24093,-1
19250,DB06228,P19784,-1
19251,DB09517,P28907,-1
19252,DB00346,P49763,-1
19253,DB09517,P00438,-1
19254,DB00842,P06715,-1
19255,DB14649,Q14542,-1
19256,DB00495,P12236,-1
19257,DB00245,Q8N142,-1
19258,DB00153,Q9UHD2,-1
19259,DB14509,O75911,-1
19260,DB09119,P27816,-1
19261,DB04946,P48551,-1
19262,DB08815,Q8IU85,-1
19263,DB00454,P15559,-1
19264,DB00420,P14218,-1
19265,DB00864,P43702,-1
19266,DB00670,P01024,-1
19267,DB00934,Q9NY47,-1
19268,DB01624,P00395,-1
19269,DB01037,P14677,-1
19270,DB00636,P16234,-1
19271,DB00775,P49759,-1
19272,DB11963,P03372,-1
19273,DB08827,Q9P289,-1
19274,DB00559,P00966,-1
19275,DB00801,Q24940,-1
19276,DB04540,P0A7R5,-1
19277,DB09071,Q06481,-1
19278,DB08809,P11473,-1
19279,DB01764,P36543,-1
19280,DB00797,P16591,-1
19281,DB00321,P78334,-1
19282,DB01603,Q9NXA8,-1
19283,DB11761,P00367,-1
19284,DB00520,Q01362,-1
19285,DB01017,Q0VD83,-1
19286,DB01092,P00808,-1
19287,DB00157,P18825,-1
19288,DB14881,O95263,-1
19289,DB14500,Q14289,-1
19290,DB05154,P53608,-1
19291,DB14895,Q9P289,-1
19292,DB01158,P25021,-1
19293,DB00486,P10620,-1
19294,DB00811,Q8TDS4,-1
19295,DB00428,Q9NY72,-1
19296,DB03247,P41240,-1
19297,DB06410,Q13224,-1
19298,DB00756,O75385,-1
19299,DB01026,P27169,-1
19300,DB00719,O75460,-1
19301,DB01581,P0AES4,-1
19302,DB00574,Q969G6,-1
19303,DB01114,Q96RD7,-1
19304,DB00645,P51161,-1
19305,DB04398,P05155,-1
19306,DB00174,O60218,-1
19307,DB00304,P10515,-1
19308,DB00755,P10827,-1
19309,DB01117,Q6N063,-1
19310,DB00364,Q9Y5Y9,-1
19311,DB01153,P0A753,-1
19312,DB00960,Q15878,-1
19313,DB01067,Q6MZM0,-1
19314,DB00470,Q53ZE5,-1
19315,DB06614,P61626,-1
19316,DB00461,P0A7V8,-1
19317,DB11757,P11413,-1
19318,DB03312,Q9P289,-1
19319,DB00609,P20594,-1
19320,DB01395,P0A9P4,-1
19321,DB00285,P51843,-1
19322,DB09333,P9WGR1,-1
19323,DB00256,P06435,-1
19324,DB00424,P03951,-1
19325,DB00459,P13637,-1
19326,DB13952,O75438,-1
19327,DB00688,Q01726,-1
19328,DB00106,P0DTD1,-1
19329,DB00661,P00558,-1
19330,DB00560,P41240,-1
19331,DB11817,P08514,-1
19332,DB01238,P54802,-1
19333,DB01219,P51812,-1
19334,DB06819,P20742,-1
19335,DB01135,P08235,-1
19336,DB00169,P62508,-1
19337,DB09073,P03923,-1
19338,DB01156,Q13698,-1
19339,DB01427,Q9BXI2,-1
19340,DB01413,O15350,-1
19341,DB12532,P51787,-1
19342,DB06781,Q99500,-1
19343,DB03128,Q969G6,-1
19344,DB00385,Q60049,-1
19345,DB09128,P23297,-1
19346,DB09242,P06703,-1
19347,DB00848,P00183,-1
19348,DB13125,Q9UF33,-1
19349,DB14185,Q96I15,-1
19350,DB00686,P50993,-1
